Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG,MVP
2006,Howard Eisley,33,32,394,9.2,0.445,0.3,-0.3,0.33,0.833,33,69,11,2,101,3.15625,1.03125,2.15625,0.34375,0.0625,0
2006,Howard Eisley,33,13,112,7.2,0.265,0.1,-0.1,0.235,,14,25,3,0,9,0.6923076923076923,1.0769230769230769,1.9230769230769231,0.23076923076923078,0,0
2006,Howard Eisley,33,19,282,10,0.47600000000000003,0.2,-0.2,0.349,0.833,19,44,8,2,92,4.842105263157895,1,2.3157894736842106,0.42105263157894735,0.10526315789473684,0
2006,Monta Ellis,20,49,886,11.1,0.486,0.5,-0.2,0.415,0.7120000000000001,105,78,32,11,334,6.816326530612245,2.142857142857143,1.5918367346938775,0.6530612244897959,0.22448979591836735,0
2006,Francisco Elson,29,72,1579,10.1,0.556,2.9,0.6,0.532,0.662,339,47,54,45,352,4.888888888888889,4.708333333333333,0.6527777777777778,0.75,0.625,0
2006,Melvin Ely,27,57,1348,14.3,0.55,2,0.2,0.508,0.667,277,76,29,44,560,9.824561403508772,4.859649122807017,1.3333333333333333,0.5087719298245614,0.7719298245614035,0
2006,Maurice Evans,27,80,1139,14,0.545,3.2,0.8,0.452,0.8,163,60,41,15,403,5.0375,2.0375,0.75,0.5125,0.1875,0
2006,Reggie Evans,25,67,1393,12.5,0.519,2.1,-0.5,0.489,0.53,502,38,40,10,377,5.626865671641791,7.492537313432836,0.5671641791044776,0.5970149253731343,0.14925373134328357,0
2006,Reggie Evans,25,41,788,15,0.536,1.5,-0.1,0.509,0.55,276,23,24,5,242,5.902439024390244,6.7317073170731705,0.5609756097560976,0.5853658536585366,0.12195121951219512,0
2006,Reggie Evans,25,26,605,9.2,0.49,0.6,-0.4,0.45299999999999996,0.505,226,15,16,5,135,5.1923076923076925,8.692307692307692,0.5769230769230769,0.6153846153846154,0.19230769230769232,0
2006,Daniel Ewing,22,66,971,7.6,0.45799999999999996,0.3,-0.4,0.38,0.7829999999999999,85,84,37,6,252,3.8181818181818183,1.2878787878787878,1.2727272727272727,0.5606060606060606,0.09090909090909091,0
2006,Noel Felix,24,12,82,-1.1,0.316,-0.3,-0.2,0.24,0.625,13,2,2,3,18,1.5,1.0833333333333333,0.16666666666666666,0.16666666666666666,0.25,0
2006,Raymond Felton,21,80,2406,14.2,0.483,2.6,1.2,0.391,0.725,265,446,102,8,948,11.85,3.3125,5.575,1.275,0.1,0
2006,Michael Finley,32,77,2038,12.7,0.523,5,0.8,0.41200000000000003,0.852,247,116,37,7,780,10.12987012987013,3.207792207792208,1.5064935064935066,0.4805194805194805,0.09090909090909091,0
2006,Derek Fisher,31,82,2589,14.8,0.536,5.8,1.6,0.41,0.833,211,352,125,8,1089,13.28048780487805,2.573170731707317,4.2926829268292686,1.524390243902439,0.0975609756097561,0
2006,Gerald Fitch,23,18,239,10.2,0.424,0.1,-0.1,0.337,0.7390000000000001,30,33,7,5,84,4.666666666666667,1.6666666666666667,1.8333333333333333,0.3888888888888889,0.2777777777777778,0
2006,Marcus Fizer,27,3,39,14.1,0.5589999999999999,0,-0.1,0.529,0.5,7,1,0,0,20,6.666666666666667,2.3333333333333335,0.3333333333333333,0,0,0
2006,Sharrod Ford,24,3,13,0.6,0.667,0,0,0.667,,3,0,0,1,4,1.3333333333333333,1,0,0,0.3333333333333333,0
2006,T.J. Ford,22,72,2557,13.1,0.489,2.5,0.8,0.41600000000000004,0.754,311,473,104,7,878,12.194444444444445,4.319444444444445,6.569444444444445,1.4444444444444444,0.09722222222222222,0
2006,Danny Fortson,29,23,276,8.5,0.622,0.2,-0.4,0.529,0.767,78,2,4,2,87,3.782608695652174,3.391304347826087,0.08695652173913043,0.17391304347826086,0.08695652173913043,0
2006,Jeff Foster,29,63,1581,15.1,0.581,5.7,1.6,0.552,0.604,574,50,41,27,372,5.904761904761905,9.11111111111111,0.7936507936507936,0.6507936507936508,0.42857142857142855,0
2006,Adonal Foyle,30,77,1824,10.3,0.524,2.8,0.6,0.507,0.612,424,33,44,125,345,4.48051948051948,5.5064935064935066,0.42857142857142855,0.5714285714285714,1.6233766233766234,0
2006,Richie Frahm,28,33,342,9.4,0.517,0.5,-0.1,0.39,0.7,33,21,4,2,108,3.272727272727273,1,0.6363636363636364,0.12121212121212122,0.06060606060606061,0
2006,Richie Frahm,28,25,225,8.9,0.491,0.3,-0.1,0.369,0.6,23,15,3,2,66,2.64,0.92,0.6,0.12,0.08,0
2006,Richie Frahm,28,8,117,10.4,0.565,0.2,0,0.429,0.8,10,6,1,0,42,5.25,1.25,0.75,0.125,0,0
2006,Steve Francis,28,70,2393,15.2,0.534,3.6,1.2,0.435,0.787,290,345,74,17,1005,14.357142857142858,4.142857142857143,4.928571428571429,1.0571428571428572,0.24285714285714285,0
2006,Steve Francis,28,46,1734,15.9,0.532,2.9,1.2,0.433,0.797,219,262,51,11,747,16.23913043478261,4.760869565217392,5.695652173913044,1.108695652173913,0.2391304347826087,0
2006,Steve Francis,28,24,659,13.4,0.542,0.7,0,0.442,0.7609999999999999,71,83,23,6,258,10.75,2.9583333333333335,3.4583333333333335,0.9583333333333334,0.25,0
2006,Channing Frye,22,65,1572,18.1,0.541,3.5,0.2,0.47700000000000004,0.825,374,53,30,47,802,12.338461538461539,5.753846153846154,0.8153846153846154,0.46153846153846156,0.7230769230769231,0
2006,Dan Gadzuric,27,74,885,17.2,0.55,2.5,0.2,0.5529999999999999,0.461,232,24,25,43,383,5.175675675675675,3.135135135135135,0.32432432432432434,0.33783783783783783,0.581081081081081,0
2006,Deng Gai,23,2,5,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
2006,Reece Gaines,25,12,54,6.7,0.47200000000000003,0,-0.1,0.5,0.25,0,3,1,0,13,1.0833333333333333,0,0.25,0.08333333333333333,0,0
2006,Francisco Garcia,24,67,1301,10.3,0.51,1.6,0.2,0.4,0.772,185,94,41,47,377,5.626865671641791,2.7611940298507465,1.4029850746268657,0.6119402985074627,0.7014925373134329,0
2006,Kevin Garnett,29,76,2957,26.8,0.589,14.9,7.4,0.526,0.81,966,308,104,107,1656,21.789473684210527,12.710526315789474,4.052631578947368,1.368421052631579,1.4078947368421053,0
2006,Pat Garrity,29,57,938,9.1,0.546,1.2,0,0.41700000000000004,0.8109999999999999,108,38,12,9,282,4.947368421052632,1.894736842105263,0.6666666666666666,0.21052631578947367,0.15789473684210525,0
2006,Pau Gasol,25,80,3135,22.7,0.555,12,5.6,0.503,0.6890000000000001,713,371,46,153,1628,20.35,8.9125,4.6375,0.575,1.9125,0
2006,Devean George,28,71,1542,11.3,0.484,2.6,0.5,0.4,0.674,274,68,66,34,448,6.309859154929577,3.859154929577465,0.9577464788732394,0.9295774647887324,0.4788732394366197,0
2006,Eddie Gill,27,41,122,9.9,0.408,0.1,0,0.222,0.7829999999999999,15,12,11,1,45,1.0975609756097562,0.36585365853658536,0.2926829268292683,0.2682926829268293,0.024390243902439025,0
2006,Manu Ginobili,28,65,1813,22.4,0.593,8.8,3.7,0.462,0.778,230,235,101,26,981,15.092307692307692,3.5384615384615383,3.6153846153846154,1.5538461538461539,0.4,0
2006,Gordan Giricek,28,37,956,8.7,0.48200000000000004,-0.2,-1,0.433,0.754,70,63,16,4,393,10.621621621621621,1.8918918918918919,1.7027027027027026,0.43243243243243246,0.10810810810810811,0
2006,Anthony Goldwire,34,3,22,-5.5,0.14300000000000002,-0.1,-0.1,0.14300000000000002,,1,2,0,0,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0
2006,Ryan Gomes,23,61,1376,14,0.5479999999999999,3.1,0.1,0.48700000000000004,0.752,298,58,35,5,461,7.557377049180328,4.885245901639344,0.9508196721311475,0.5737704918032787,0.08196721311475409,0
2006,Drew Gooden,24,79,2174,17.6,0.552,6.6,0.7,0.512,0.682,665,56,52,49,845,10.69620253164557,8.417721518987342,0.7088607594936709,0.6582278481012658,0.620253164556962,0
2006,Ben Gordon,22,80,2482,14.5,0.531,4.4,1.4,0.42200000000000004,0.787,219,240,75,5,1349,16.8625,2.7375,3,0.9375,0.0625,0
2006,Joey Graham,23,80,1581,10.2,0.564,1.3,-0.6,0.478,0.812,244,60,37,13,533,6.6625,3.05,0.75,0.4625,0.1625,0
2006,Stephen Graham,23,22,175,6.9,0.479,0,-0.2,0.389,0.9329999999999999,27,7,5,2,58,2.6363636363636362,1.2272727272727273,0.3181818181818182,0.22727272727272727,0.09090909090909091,0
2006,Stephen Graham,23,6,38,9.7,0.479,0,0,0.375,1,7,3,2,0,17,2.8333333333333335,1.1666666666666667,0.5,0.3333333333333333,0,0
2006,Stephen Graham,23,3,20,2.4,0.425,0,0,0.2,1,3,1,0,0,5,1.6666666666666667,1,0.3333333333333333,0,0,0
2006,Stephen Graham,23,13,117,6.7,0.48700000000000004,0.1,-0.1,0.424,0.889,17,3,3,2,36,2.769230769230769,1.3076923076923077,0.23076923076923078,0.23076923076923078,0.15384615384615385,0
2006,Danny Granger,22,78,1765,14.7,0.54,5.1,1.9,0.462,0.777,384,90,58,62,587,7.5256410256410255,4.923076923076923,1.1538461538461537,0.7435897435897436,0.7948717948717948,0
2006,Brian Grant,33,21,248,6.6,0.445,0.2,-0.2,0.415,0.875,57,7,5,3,61,2.9047619047619047,2.7142857142857144,0.3333333333333333,0.23809523809523808,0.14285714285714285,0
2006,Devin Green,23,27,135,4.7,0.336,-0.1,-0.2,0.214,0.619,24,7,3,0,25,0.9259259259259259,0.8888888888888888,0.25925925925925924,0.1111111111111111,0,0
2006,Gerald Green,20,32,374,13.1,0.541,0.5,-0.2,0.478,0.784,41,18,13,4,167,5.21875,1.28125,0.5625,0.40625,0.125,0
2006,Willie Green,24,10,153,8.6,0.513,-0.1,-0.3,0.424,0.8,15,5,2,0,70,7,1.5,0.5,0.2,0,0
2006,Orien Greene,23,80,1235,6.4,0.449,-0.3,-0.4,0.395,0.662,145,129,77,10,254,3.175,1.8125,1.6125,0.9625,0.125,0
2006,Adrian Griffin,31,52,1245,11.6,0.521,2.9,1.4,0.48,0.774,227,89,51,9,237,4.5576923076923075,4.365384615384615,1.7115384615384615,0.9807692307692307,0.17307692307692307,0
2006,Eddie Griffin,23,70,1359,12.2,0.397,1.5,0,0.35100000000000003,0.595,389,40,13,148,320,4.571428571428571,5.557142857142857,0.5714285714285714,0.18571428571428572,2.1142857142857143,0
2006,Anthony Grundy,26,12,108,16.6,0.589,0.2,0,0.5,0.643,17,9,7,0,52,4.333333333333333,1.4166666666666667,0.75,0.5833333333333334,0,0
2006,Richard Hamilton,27,80,2825,18.2,0.5529999999999999,7.6,1.5,0.491,0.845,256,275,52,16,1609,20.1125,3.2,3.4375,0.65,0.2,0
2006,Zendon Hamilton,30,12,49,17.6,0.593,0.1,-0.1,0.5,0.667,11,0,4,0,26,2.1666666666666665,0.9166666666666666,0,0.3333333333333333,0,0
2006,Zendon Hamilton,30,11,46,18.2,0.624,0.1,-0.1,0.5379999999999999,0.688,11,0,3,0,25,2.272727272727273,1,0,0.2727272727272727,0,0
2006,Zendon Hamilton,30,1,3,8.2,0.266,0,0,0,0.5,0,0,1,0,1,1,0,0,1,0,0
2006,Anfernee Hardaway,34,4,72,2,0.336,-0.2,-0.1,0.28600000000000003,1,10,8,2,0,10,2.5,2.5,2,0.5,0,0
2006,Matt Harpring,29,71,1944,16.3,0.542,4.7,0.7,0.475,0.725,368,98,59,14,885,12.464788732394366,5.183098591549296,1.380281690140845,0.8309859154929577,0.19718309859154928,0
2006,Al Harrington,25,76,2782,16,0.513,3.8,0.6,0.452,0.6940000000000001,523,238,85,14,1411,18.56578947368421,6.881578947368421,3.1315789473684212,1.118421052631579,0.18421052631578946,0
2006,Othella Harrington,32,72,824,11.1,0.53,1.1,-0.5,0.495,0.626,154,39,7,13,347,4.819444444444445,2.138888888888889,0.5416666666666666,0.09722222222222222,0.18055555555555555,0
2006,Devin Harris,22,56,1275,17.4,0.544,3.7,0.8,0.469,0.716,125,177,53,16,554,9.892857142857142,2.232142857142857,3.1607142857142856,0.9464285714285714,0.2857142857142857,0
2006,David Harrison,23,67,1034,11.8,0.519,1.5,-0.6,0.503,0.511,254,14,23,59,385,5.746268656716418,3.791044776119403,0.208955223880597,0.34328358208955223,0.8805970149253731,0
2006,Jason Hart,27,66,818,7.1,0.444,0.1,-0.7,0.389,0.6609999999999999,71,70,31,5,218,3.303030303030303,1.0757575757575757,1.0606060606060606,0.4696969696969697,0.07575757575757576,0
2006,Udonis Haslem,25,81,2491,13.7,0.5579999999999999,7,1.3,0.508,0.789,634,95,50,17,757,9.345679012345679,7.827160493827161,1.1728395061728396,0.6172839506172839,0.20987654320987653,0
2006,Trenton Hassell,26,77,2514,9.5,0.512,2.3,-0.2,0.46399999999999997,0.7440000000000001,216,203,43,29,710,9.220779220779221,2.8051948051948052,2.6363636363636362,0.5584415584415584,0.37662337662337664,0
2006,Chuck Hayes,22,40,535,18,0.589,2.4,0.5,0.562,0.644,179,14,26,14,147,3.675,4.475,0.35,0.65,0.35,0
2006,Jarvis Hayes,24,21,516,12.2,0.499,0.7,-0.1,0.42100000000000004,0.833,76,27,16,1,196,9.333333333333334,3.619047619047619,1.2857142857142858,0.7619047619047619,0.047619047619047616,0
2006,Brendan Haywood,26,79,1879,13.8,0.542,3.9,0.6,0.514,0.585,467,46,30,104,575,7.2784810126582276,5.9113924050632916,0.5822784810126582,0.379746835443038,1.3164556962025316,0
2006,Luther Head,23,80,2310,11.2,0.517,3.5,1.3,0.40299999999999997,0.6990000000000001,266,215,89,9,707,8.8375,3.325,2.6875,1.1125,0.1125,0
2006,Alan Henderson,33,51,531,12.2,0.564,1.3,-0.1,0.516,0.6729999999999999,137,10,9,12,127,2.4901960784313726,2.6862745098039214,0.19607843137254902,0.17647058823529413,0.23529411764705882,0
2006,Nene Hilario,23,1,3,-54.4,0,-0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0
2006,Grant Hill,33,21,613,19,0.552,1.7,0.3,0.49,0.765,80,48,24,6,318,15.142857142857142,3.8095238095238093,2.2857142857142856,1.1428571428571428,0.2857142857142857,0
2006,Kirk Hinrich,25,81,2955,15.5,0.528,7.6,2.9,0.418,0.815,288,514,94,21,1284,15.851851851851851,3.5555555555555554,6.345679012345679,1.1604938271604939,0.25925925925925924,0
2006,Julius Hodge,22,14,33,4.2,0.39299999999999996,-0.2,0,0.385,0.375,7,6,2,0,13,0.9285714285714286,0.5,0.42857142857142855,0.14285714285714285,0,0
2006,Randy Holcomb,26,4,11,8.2,1,0,0,1,,1,0,0,0,2,0.5,0.25,0,0,0,0
2006,Robert Horry,35,63,1182,13.5,0.499,3.6,1.5,0.384,0.647,242,79,43,51,321,5.095238095238095,3.8412698412698414,1.253968253968254,0.6825396825396826,0.8095238095238095,0
2006,Eddie House,27,81,1421,15.2,0.512,1.6,-0.1,0.42200000000000004,0.805,132,148,42,12,796,9.82716049382716,1.6296296296296295,1.8271604938271604,0.5185185185185185,0.14814814814814814,0
2006,Dwight Howard,20,82,3021,19.3,0.565,8.6,2.5,0.531,0.595,1022,125,65,115,1292,15.75609756097561,12.463414634146341,1.524390243902439,0.7926829268292683,1.4024390243902438,0
2006,Josh Howard,25,59,1915,19.3,0.536,6.7,2,0.47100000000000003,0.7340000000000001,371,111,68,26,923,15.64406779661017,6.288135593220339,1.88135593220339,1.152542372881356,0.4406779661016949,0
2006,Juwan Howard,32,80,2537,12.5,0.499,3.7,-0.2,0.45899999999999996,0.8059999999999999,535,112,49,8,942,11.775,6.6875,1.4,0.6125,0.1,0
2006,Troy Hudson,29,36,800,12.2,0.48,0.7,-0.5,0.381,0.9229999999999999,44,106,12,4,342,9.5,1.2222222222222223,2.9444444444444446,0.3333333333333333,0.1111111111111111,0
2006,Larry Hughes,27,36,1281,14,0.504,1.8,0.6,0.409,0.7559999999999999,161,131,53,21,558,15.5,4.472222222222222,3.638888888888889,1.4722222222222223,0.5833333333333334,0
2006,Kris Humphries,20,62,619,10.3,0.406,0.2,-0.4,0.379,0.523,157,30,23,16,188,3.032258064516129,2.532258064516129,0.4838709677419355,0.3709677419354839,0.25806451612903225,0
2006,Lindsey Hunter,35,30,353,10.5,0.42700000000000005,0.5,0,0.37,0.5,40,62,19,1,87,2.9,1.3333333333333333,2.066666666666667,0.6333333333333333,0.03333333333333333,0
2006,Steven Hunter,24,69,1312,13.9,0.598,2.5,-0.3,0.601,0.514,271,17,12,76,421,6.101449275362318,3.927536231884058,0.2463768115942029,0.17391304347826086,1.1014492753623188,0
2006,Andre Iguodala,22,82,3086,14.8,0.598,7.5,3.2,0.5,0.754,481,255,135,21,1007,12.28048780487805,5.865853658536586,3.1097560975609757,1.646341463414634,0.25609756097560976,0
2006,Zydrunas Ilgauskas,30,78,2283,21.9,0.5760000000000001,8.7,2.2,0.506,0.8340000000000001,591,91,38,136,1217,15.602564102564102,7.576923076923077,1.1666666666666667,0.48717948717948717,1.7435897435897436,0
2006,Didier Ilunga-Mbenga,25,43,237,13.4,0.5379999999999999,0.5,0,0.5329999999999999,0.5,56,2,6,25,74,1.7209302325581395,1.302325581395349,0.046511627906976744,0.13953488372093023,0.5813953488372093,0
2006,Allen Iverson*,30,72,3103,25.9,0.5429999999999999,10.6,4.3,0.447,0.8140000000000001,232,532,140,10,2377,33.013888888888886,3.2222222222222223,7.388888888888889,1.9444444444444444,0.1388888888888889,0
2006,Royal Ivey,24,73,978,8.4,0.467,0.7,-0.8,0.439,0.727,96,74,24,7,260,3.5616438356164384,1.3150684931506849,1.0136986301369864,0.3287671232876712,0.0958904109589041,0
2006,Jarrett Jack,22,79,1599,12.3,0.528,1.2,-0.7,0.442,0.8,160,219,41,2,526,6.658227848101266,2.0253164556962027,2.7721518987341773,0.5189873417721519,0.02531645569620253,0
2006,Bobby Jackson,32,71,1775,14.6,0.49700000000000005,3.5,0.9,0.382,0.733,223,195,61,1,808,11.380281690140846,3.140845070422535,2.7464788732394365,0.8591549295774648,0.014084507042253521,0
2006,Jermaine Jackson,29,30,202,8.2,0.544,0.2,-0.1,0.423,0.857,27,25,4,1,35,1.1666666666666667,0.9,0.8333333333333334,0.13333333333333333,0.03333333333333333,0
2006,Jim Jackson,35,40,512,3,0.365,-0.8,-0.6,0.294,0.6920000000000001,76,35,12,6,121,3.025,1.9,0.875,0.3,0.15,0
2006,Jim Jackson,35,27,420,3.2,0.36700000000000005,-0.7,-0.4,0.295,0.6920000000000001,64,31,10,6,99,3.6666666666666665,2.3703703703703702,1.1481481481481481,0.37037037037037035,0.2222222222222222,0
2006,Jim Jackson,35,13,92,2.1,0.355,-0.2,-0.2,0.29,,12,4,2,0,22,1.6923076923076923,0.9230769230769231,0.3076923076923077,0.15384615384615385,0,0
2006,Luke Jackson,24,36,315,7.9,0.48200000000000004,0,-0.2,0.341,0.7879999999999999,40,25,11,2,96,2.6666666666666665,1.1111111111111112,0.6944444444444444,0.3055555555555556,0.05555555555555555,0
2006,Marc Jackson,31,64,1027,12.5,0.512,1.2,-0.6,0.47200000000000003,0.805,217,44,13,8,415,6.484375,3.390625,0.6875,0.203125,0.125,0
2006,Marc Jackson,31,37,433,10.7,0.503,0.6,-0.4,0.446,0.792,89,22,5,6,170,4.594594594594595,2.4054054054054053,0.5945945945945946,0.13513513513513514,0.16216216216216217,0
2006,Marc Jackson,31,27,594,13.9,0.519,0.7,-0.2,0.489,0.8240000000000001,128,22,8,2,245,9.074074074074074,4.7407407407407405,0.8148148148148148,0.2962962962962963,0.07407407407407407,0
2006,Stephen Jackson,27,81,2910,13.6,0.512,4.4,1.6,0.41100000000000003,0.7859999999999999,312,225,104,43,1329,16.40740740740741,3.8518518518518516,2.7777777777777777,1.2839506172839505,0.5308641975308642,0
2006,Jerome James,30,45,406,6.3,0.494,-0.5,-0.5,0.46299999999999997,0.625,91,12,3,23,137,3.0444444444444443,2.022222222222222,0.26666666666666666,0.06666666666666667,0.5111111111111111,0
2006,LeBron James,21,79,3361,28.1,0.568,16.3,9.5,0.48,0.738,556,521,123,66,2478,31.367088607594937,7.037974683544304,6.594936708860759,1.5569620253164558,0.8354430379746836,0
2006,Mike James,30,79,2925,19.8,0.583,7.6,2.9,0.469,0.8370000000000001,262,460,72,3,1604,20.303797468354432,3.3164556962025316,5.822784810126582,0.9113924050632911,0.0379746835443038,0
2006,Antawn Jamison,29,82,3288,17.7,0.518,8.2,1.6,0.442,0.731,765,158,90,12,1684,20.536585365853657,9.329268292682928,1.9268292682926829,1.0975609756097562,0.14634146341463414,0
2006,Marko Jaric,27,75,2102,11.7,0.46799999999999997,2.3,0.9,0.39899999999999997,0.688,233,293,108,21,587,7.826666666666667,3.1066666666666665,3.9066666666666667,1.44,0.28,0
2006,Sarunas Jasikevicius,29,75,1557,12.9,0.561,3.3,0.6,0.396,0.91,153,227,40,4,547,7.293333333333333,2.04,3.026666666666667,0.5333333333333333,0.05333333333333334,0
2006,Al Jefferson,21,59,1062,16.2,0.53,2.3,-0.3,0.499,0.642,299,30,30,46,464,7.864406779661017,5.067796610169491,0.5084745762711864,0.5084745762711864,0.7796610169491526,0
2006,Richard Jefferson,25,78,3059,18.9,0.603,11.7,3.8,0.493,0.812,534,297,59,17,1521,19.5,6.846153846153846,3.8076923076923075,0.7564102564102564,0.21794871794871795,0
2006,Jared Jeffries,24,77,1951,11.6,0.5,3.1,1.4,0.451,0.589,379,148,58,50,489,6.35064935064935,4.922077922077922,1.922077922077922,0.7532467532467533,0.6493506493506493,0
2006,Amir Johnson,18,3,39,20.3,0.85,0.2,0,0.7,1,4,3,0,2,20,6.666666666666667,1.3333333333333333,1,0,0.6666666666666666,0
2006,Anthony Johnson,31,75,1981,14.2,0.52,4.5,0.9,0.44299999999999995,0.752,168,324,63,22,691,9.213333333333333,2.24,4.32,0.84,0.29333333333333333,0
2006,DerMarr Johnson,25,58,924,11.7,0.545,1.3,0.2,0.431,0.81,96,55,25,26,354,6.103448275862069,1.6551724137931034,0.9482758620689655,0.43103448275862066,0.4482758620689655,0
2006,Ervin Johnson,38,18,81,3.1,0.419,0,-0.1,0.41200000000000003,0.5,24,2,1,2,15,0.8333333333333334,1.3333333333333333,0.1111111111111111,0.05555555555555555,0.1111111111111111,0
2006,Joe Johnson,24,82,3340,17.9,0.537,6,2.2,0.45299999999999996,0.7909999999999999,335,536,103,31,1653,20.158536585365855,4.085365853658536,6.536585365853658,1.2560975609756098,0.3780487804878049,0
2006,Linton Johnson,25,36,524,10.1,0.47600000000000003,0.4,-0.2,0.409,0.667,122,14,12,12,153,4.25,3.388888888888889,0.3888888888888889,0.3333333333333333,0.3333333333333333,0
2006,Linton Johnson,25,9,35,4.4,0.46799999999999997,0,-0.1,0.5,0.25,7,2,2,0,11,1.2222222222222223,0.7777777777777778,0.2222222222222222,0.2222222222222222,0,0
2006,Linton Johnson,25,27,489,10.5,0.47600000000000003,0.4,-0.2,0.40299999999999997,0.7390000000000001,115,12,10,12,142,5.2592592592592595,4.2592592592592595,0.4444444444444444,0.37037037037037035,0.4444444444444444,0
2006,Dahntay Jones,25,71,967,8,0.462,0.6,-0.7,0.414,0.645,104,39,38,15,281,3.9577464788732395,1.4647887323943662,0.5492957746478874,0.5352112676056338,0.2112676056338028,0
2006,Damon Jones,29,82,2089,9.3,0.5379999999999999,3.4,0.5,0.387,0.64,133,169,37,1,552,6.7317073170731705,1.6219512195121952,2.0609756097560976,0.45121951219512196,0.012195121951219513,0
2006,Dwayne Jones,22,14,87,9.2,0.445,0.1,-0.1,0.4,0.462,31,2,1,3,14,1,2.2142857142857144,0.14285714285714285,0.07142857142857142,0.21428571428571427,0
2006,Eddie Jones,34,75,2437,14.7,0.542,7.2,3.1,0.40399999999999997,0.7809999999999999,279,177,131,27,885,11.8,3.72,2.36,1.7466666666666666,0.36,0
2006,Fred Jones,26,68,1837,11,0.517,2.6,0.4,0.41700000000000004,0.763,170,154,55,20,651,9.573529411764707,2.5,2.264705882352941,0.8088235294117647,0.29411764705882354,0
2006,James Jones,25,75,1772,13.2,0.551,4,0.7,0.418,0.851,253,57,38,49,699,9.32,3.3733333333333335,0.76,0.5066666666666667,0.6533333333333333,0
2006,Jumaine Jones,26,76,2089,12.1,0.506,3,0.4,0.405,0.727,376,63,68,22,799,10.513157894736842,4.947368421052632,0.8289473684210527,0.8947368421052632,0.2894736842105263,0
